step,agent_id,input_tokens,output_tokens,total_errors,connection_errors,openai_errors,timeout_errors,other_errors
2,30,278,61,0,0,0,0,0
2,17,282,62,0,0,0,0,0
2,77,278,39,0,0,0,0,0
2,39,278,40,0,0,0,0,0
2,59,281,42,0,0,0,0,0
2,34,282,65,0,0,0,0,0
2,37,281,61,0,0,0,0,0
2,49,278,46,0,0,0,0,0
2,47,281,50,0,0,0,0,0
2,57,284,47,0,0,0,0,0
2,41,280,51,0,0,0,0,0
2,38,283,46,0,0,0,0,0
2,89,282,46,0,0,0,0,0
2,87,282,47,0,0,0,0,0
2,80,283,48,0,0,0,0,0
2,42,278,52,0,0,0,0,0
2,72,283,49,0,0,0,0,0
2,56,282,50,0,0,0,0,0
2,94,281,49,0,0,0,0,0
2,45,279,50,0,0,0,0,0
2,36,281,56,0,0,0,0,0
2,32,280,50,0,0,0,0,0
2,64,279,50,0,0,0,0,0
2,78,279,52,0,0,0,0,0
2,69,283,51,0,0,0,0,0
2,35,282,62,0,0,0,0,0
2,40,281,52,0,0,0,0,0
2,65,281,53,0,0,0,0,0
2,67,278,54,0,0,0,0,0
2,68,285,54,0,0,0,0,0
2,98,278,54,0,0,0,0,0
2,63,281,55,0,0,0,0,0
2,92,281,55,0,0,0,0,0
2,83,281,55,0,0,0,0,0
2,79,283,56,0,0,0,0,0
2,33,279,55,0,0,0,0,0
2,82,281,56,0,0,0,0,0
2,48,286,57,0,0,0,0,0
2,71,281,56,0,0,0,0,0
2,61,283,58,0,0,0,0,0
2,96,281,57,0,0,0,0,0
2,54,281,57,0,0,0,0,0
2,52,283,57,0,0,0,0,0
2,74,278,58,0,0,0,0,0
2,99,279,58,0,0,0,0,0
2,21,281,59,0,0,0,0,0
2,46,277,59,0,0,0,0,0
2,28,279,60,0,0,0,0,0
2,43,279,62,0,0,0,0,0
2,93,279,60,0,0,0,0,0
2,73,285,61,0,0,0,0,0
2,76,281,60,0,0,0,0,0
2,26,279,62,0,0,0,0,0
2,18,282,61,0,0,0,0,0
2,66,281,62,0,0,0,0,0
2,100,279,62,0,0,0,0,0
2,70,284,62,0,0,0,0,0
2,90,281,63,0,0,0,0,0
2,44,279,63,0,0,0,0,0
2,60,284,64,0,0,0,0,0
2,97,280,63,0,0,0,0,0
2,55,278,63,0,0,0,0,0
2,51,281,65,0,0,0,0,0
2,84,285,66,0,0,0,0,0
2,88,280,67,0,0,0,0,0
2,75,281,69,0,0,0,0,0
2,86,281,69,0,0,0,0,0
2,50,280,70,0,0,0,0,0
2,91,280,70,0,0,0,0,0
2,95,279,72,0,0,0,0,0
2,58,283,76,0,0,0,0,0
2,53,283,78,0,0,0,0,0
2,85,282,80,0,0,0,0,0
2,62,282,80,0,0,0,0,0
2,81,284,91,0,0,0,0,0
3,2,283,35,0,0,0,0,0
3,3,277,73,0,0,0,0,0
3,1,279,61,0,0,0,0,0
3,5,281,59,0,0,0,0,0
3,9,281,46,0,0,0,0,0
3,7,282,80,0,0,0,0,0
3,11,280,41,0,0,0,0,0
3,10,283,73,0,0,0,0,0
3,6,282,59,0,0,0,0,0
3,4,280,67,0,0,0,0,0
3,12,279,65,0,0,0,0,0
3,13,280,40,0,0,0,0,0
3,22,279,50,0,0,0,0,0
3,15,278,62,0,0,0,0,0
3,18,282,50,0,0,0,0,0
3,16,281,72,0,0,0,0,0
3,19,1624,163,0,0,0,0,0
3,21,281,62,0,0,0,0,0
3,20,278,64,0,0,0,0,0
3,26,279,51,0,0,0,0,0
3,8,278,49,0,0,0,0,0
3,14,1632,160,0,0,0,0,0
3,23,281,53,0,0,0,0,0
3,24,281,47,0,0,0,0,0
3,98,1824,169,0,0,0,0,0
3,17,282,53,0,0,0,0,0
3,29,279,52,0,0,0,0,0
3,31,276,55,0,0,0,0,0
3,32,280,50,0,0,0,0,0
3,84,285,39,0,0,0,0,0
3,96,281,40,0,0,0,0,0
3,74,278,42,0,0,0,0,0
3,35,282,46,0,0,0,0,0
3,30,278,60,0,0,0,0,0
3,34,282,47,0,0,0,0,0
3,90,281,44,0,0,0,0,0
3,66,281,46,0,0,0,0,0
3,44,279,47,0,0,0,0,0
3,80,283,46,0,0,0,0,0
3,65,281,47,0,0,0,0,0
3,46,1592,166,0,0,0,0,0
3,64,279,47,0,0,0,0,0
3,55,278,47,0,0,0,0,0
3,27,281,51,0,0,0,0,0
3,82,281,49,0,0,0,0,0
3,75,281,49,0,0,0,0,0
3,100,279,48,0,0,0,0,0
3,58,283,50,0,0,0,0,0
3,50,280,50,0,0,0,0,0
3,99,279,49,0,0,0,0,0
3,88,280,50,0,0,0,0,0
3,41,280,51,0,0,0,0,0
3,39,278,52,0,0,0,0,0
3,94,281,50,0,0,0,0,0
3,48,286,51,0,0,0,0,0
3,28,279,65,0,0,0,0,0
3,40,281,52,0,0,0,0,0
3,77,278,52,0,0,0,0,0
3,59,281,52,0,0,0,0,0
3,89,282,53,0,0,0,0,0
3,54,281,53,0,0,0,0,0
3,25,278,55,0,0,0,0,0
3,72,283,56,0,0,0,0,0
3,86,281,56,0,0,0,0,0
3,33,279,59,0,0,0,0,0
3,92,281,56,0,0,0,0,0
3,83,281,58,0,0,0,0,0
3,56,282,58,0,0,0,0,0
3,87,282,57,0,0,0,0,0
3,61,283,58,0,0,0,0,0
3,68,285,59,0,0,0,0,0
3,63,281,59,0,0,0,0,0
3,62,282,60,0,0,0,0,0
3,79,283,60,0,0,0,0,0
3,91,280,62,0,0,0,0,0
3,71,281,61,0,0,0,0,0
3,42,278,63,0,0,0,0,0
3,85,282,62,0,0,0,0,0
3,52,283,65,0,0,0,0,0
3,38,283,65,0,0,0,0,0
3,45,279,67,0,0,0,0,0
3,57,284,65,0,0,0,0,0
3,51,281,65,0,0,0,0,0
3,78,279,65,0,0,0,0,0
3,73,285,66,0,0,0,0,0
3,49,278,66,0,0,0,0,0
3,97,280,67,0,0,0,0,0
3,37,281,82,0,0,0,0,0
3,81,284,68,0,0,0,0,0
3,76,281,70,0,0,0,0,0
3,43,279,71,0,0,0,0,0
3,93,279,69,0,0,0,0,0
3,95,279,72,0,0,0,0,0
3,67,278,73,0,0,0,0,0
3,47,281,78,0,0,0,0,0
3,69,283,74,0,0,0,0,0
3,53,283,80,0,0,0,0,0
3,60,284,82,0,0,0,0,0
3,36,281,92,0,0,0,0,0
3,70,284,140,0,0,0,0,0
4,1,279,62,0,0,0,0,0
4,39,278,49,0,0,0,0,0
4,6,282,53,0,0,0,0,0
4,2,283,41,0,0,0,0,0
4,22,279,51,0,0,0,0,0
4,28,279,56,0,0,0,0,0
4,7,282,55,0,0,0,0,0
4,11,280,44,0,0,0,0,0
4,21,281,52,0,0,0,0,0
4,23,281,61,0,0,0,0,0
4,33,279,64,0,0,0,0,0
4,15,278,56,0,0,0,0,0
4,27,281,63,0,0,0,0,0
4,25,278,56,0,0,0,0,0
4,5,281,57,0,0,0,0,0
4,36,281,45,0,0,0,0,0
4,38,283,50,0,0,0,0,0
4,41,280,67,0,0,0,0,0
4,34,282,43,0,0,0,0,0
4,40,281,70,0,0,0,0,0
4,29,279,48,0,0,0,0,0
4,54,281,46,0,0,0,0,0
4,9,281,47,0,0,0,0,0
4,26,279,51,0,0,0,0,0
4,67,278,47,0,0,0,0,0
4,3,277,53,0,0,0,0,0
4,42,278,49,0,0,0,0,0
4,76,281,48,0,0,0,0,0
4,93,279,48,0,0,0,0,0
4,95,279,48,0,0,0,0,0
4,80,283,49,0,0,0,0,0
4,81,284,49,0,0,0,0,0
4,79,283,50,0,0,0,0,0
4,12,279,51,0,0,0,0,0
4,71,281,50,0,0,0,0,0
4,60,284,51,0,0,0,0,0
4,35,282,52,0,0,0,0,0
4,69,283,52,0,0,0,0,0
4,37,281,53,0,0,0,0,0
4,13,280,54,0,0,0,0,0
4,62,282,52,0,0,0,0,0
4,74,278,53,0,0,0,0,0
4,56,282,53,0,0,0,0,0
4,49,278,54,0,0,0,0,0
4,92,281,53,0,0,0,0,0
4,18,282,55,0,0,0,0,0
4,59,281,54,0,0,0,0,0
4,10,283,56,0,0,0,0,0
4,14,283,56,0,0,0,0,0
4,31,276,56,0,0,0,0,0
4,64,279,56,0,0,0,0,0
4,20,278,57,0,0,0,0,0
4,100,279,55,0,0,0,0,0
4,90,281,56,0,0,0,0,0
4,82,281,56,0,0,0,0,0
4,47,281,57,0,0,0,0,0
4,48,286,56,0,0,0,0,0
4,78,279,56,0,0,0,0,0
4,86,281,55,0,0,0,0,0
4,45,279,58,0,0,0,0,0
4,30,278,58,0,0,0,0,0
4,96,281,56,0,0,0,0,0
4,32,280,58,0,0,0,0,0
4,88,280,57,0,0,0,0,0
4,17,282,59,0,0,0,0,0
4,94,281,57,0,0,0,0,0
4,46,277,60,0,0,0,0,0
4,55,278,59,0,0,0,0,0
4,52,283,59,0,0,0,0,0
4,87,282,59,0,0,0,0,0
4,66,281,59,0,0,0,0,0
4,4,280,60,0,0,0,0,0
4,24,281,62,0,0,0,0,0
4,83,281,60,0,0,0,0,0
4,65,281,60,0,0,0,0,0
4,75,281,60,0,0,0,0,0
4,58,283,60,0,0,0,0,0
4,84,285,61,0,0,0,0,0
4,57,284,61,0,0,0,0,0
4,77,278,63,0,0,0,0,0
4,70,284,63,0,0,0,0,0
4,98,280,63,0,0,0,0,0
4,50,280,64,0,0,0,0,0
4,97,280,64,0,0,0,0,0
4,16,281,66,0,0,0,0,0
4,68,285,67,0,0,0,0,0
4,91,280,66,0,0,0,0,0
4,51,281,68,0,0,0,0,0
4,72,283,69,0,0,0,0,0
4,19,283,70,0,0,0,0,0
4,73,285,69,0,0,0,0,0
4,63,281,71,0,0,0,0,0
4,85,282,71,0,0,0,0,0
4,44,279,73,0,0,0,0,0
4,43,279,73,0,0,0,0,0
4,99,279,76,0,0,0,0,0
4,61,283,80,0,0,0,0,0
4,89,282,83,0,0,0,0,0
4,8,278,128,0,0,0,0,0
4,53,283,123,0,0,0,0,0
5,12,279,48,0,0,0,0,0
5,10,283,67,0,0,0,0,0
5,6,282,47,0,0,0,0,0
5,2,283,54,0,0,0,0,0
5,13,280,50,0,0,0,0,0
5,15,278,70,0,0,0,0,0
5,1,279,62,0,0,0,0,0
5,5,281,61,0,0,0,0,0
5,17,282,75,0,0,0,0,0
5,7,282,62,0,0,0,0,0
5,3,277,66,0,0,0,0,0
5,9,281,46,0,0,0,0,0
5,4,280,58,0,0,0,0,0
5,8,278,54,0,0,0,0,0
5,19,283,83,0,0,0,0,0
5,21,281,53,0,0,0,0,0
5,26,279,64,0,0,0,0,0
5,23,281,46,0,0,0,0,0
5,14,283,80,0,0,0,0,0
5,11,280,67,0,0,0,0,0
5,20,278,58,0,0,0,0,0
5,25,278,60,0,0,0,0,0
5,16,281,51,0,0,0,0,0
5,18,282,46,0,0,0,0,0
5,29,279,48,0,0,0,0,0
5,32,280,51,0,0,0,0,0
5,22,279,39,0,0,0,0,0
5,84,285,35,0,0,0,0,0
5,41,280,42,0,0,0,0,0
5,49,278,45,0,0,0,0,0
5,48,286,44,0,0,0,0,0
5,57,284,45,0,0,0,0,0
5,27,281,66,0,0,0,0,0
5,94,281,45,0,0,0,0,0
5,95,279,44,0,0,0,0,0
5,79,283,44,0,0,0,0,0
5,83,281,46,0,0,0,0,0
5,33,279,56,0,0,0,0,0
5,43,279,49,0,0,0,0,0
5,56,282,48,0,0,0,0,0
5,100,279,47,0,0,0,0,0
5,92,281,47,0,0,0,0,0
5,96,281,49,0,0,0,0,0
5,60,284,50,0,0,0,0,0
5,80,283,49,0,0,0,0,0
5,30,278,51,0,0,0,0,0
5,69,283,51,0,0,0,0,0
5,44,279,52,0,0,0,0,0
5,59,281,51,0,0,0,0,0
5,36,281,52,0,0,0,0,0
5,50,280,52,0,0,0,0,0
5,24,281,54,0,0,0,0,0
5,87,282,52,0,0,0,0,0
5,89,282,52,0,0,0,0,0
5,64,279,53,0,0,0,0,0
5,68,285,53,0,0,0,0,0
5,91,280,53,0,0,0,0,0
5,66,281,53,0,0,0,0,0
5,98,280,52,0,0,0,0,0
5,78,279,52,0,0,0,0,0
5,85,282,54,0,0,0,0,0
5,97,280,53,0,0,0,0,0
5,61,283,54,0,0,0,0,0
5,34,282,56,0,0,0,0,0
5,76,281,54,0,0,0,0,0
5,77,278,54,0,0,0,0,0
5,45,279,55,0,0,0,0,0
5,52,283,57,0,0,0,0,0
5,73,285,56,0,0,0,0,0
5,81,284,58,0,0,0,0,0
5,75,281,57,0,0,0,0,0
5,70,284,59,0,0,0,0,0
5,28,279,67,0,0,0,0,0
5,55,278,59,0,0,0,0,0
5,31,276,60,0,0,0,0,0
5,88,280,60,0,0,0,0,0
5,53,283,60,0,0,0,0,0
5,58,283,61,0,0,0,0,0
5,42,278,61,0,0,0,0,0
5,35,282,62,0,0,0,0,0
5,65,281,61,0,0,0,0,0
5,72,283,62,0,0,0,0,0
5,46,277,63,0,0,0,0,0
5,62,282,63,0,0,0,0,0
5,99,279,62,0,0,0,0,0
5,93,279,62,0,0,0,0,0
5,71,281,62,0,0,0,0,0
5,38,283,64,0,0,0,0,0
5,86,281,64,0,0,0,0,0
5,47,281,65,0,0,0,0,0
5,67,278,66,0,0,0,0,0
5,90,281,65,0,0,0,0,0
5,51,281,66,0,0,0,0,0
5,63,281,71,0,0,0,0,0
5,74,278,71,0,0,0,0,0
5,39,278,74,0,0,0,0,0
5,54,281,77,0,0,0,0,0
5,40,281,77,0,0,0,0,0
5,82,281,77,0,0,0,0,0
5,37,281,88,0,0,0,0,0
6,2,1865,149,0,0,0,0,0
6,4,1833,164,0,0,0,0,0
6,1,1840,161,0,0,0,0,0
6,3,1839,167,0,0,0,0,0
6,7,1864,172,0,0,0,0,0
6,5,1841,165,0,0,0,0,0
6,13,1818,197,0,0,0,0,0
6,8,1822,238,0,0,0,0,0
6,9,1845,170,0,0,0,0,0
6,12,1839,166,0,0,0,0,0
6,6,282,72,0,0,0,0,0
6,11,1838,188,0,0,0,0,0
6,15,1824,204,0,0,0,0,0
6,18,1855,151,0,0,0,0,0
6,14,283,73,0,0,0,0,0
6,17,1845,174,0,0,0,0,0
6,16,1848,160,0,0,0,0,0
6,20,1812,163,0,0,0,0,0
6,19,283,55,0,0,0,0,0
6,22,1833,175,0,0,0,0,0
6,30,1816,169,0,0,0,0,0
6,21,1848,168,0,0,0,0,0
6,10,1594,172,0,0,0,0,0
6,25,1843,175,0,0,0,0,0
6,23,1847,172,0,0,0,0,0
6,31,1814,173,0,0,0,0,0
6,33,1837,171,0,0,0,0,0
6,38,1595,162,0,0,0,0,0
6,26,1889,164,0,0,0,0,0
6,24,1858,162,0,0,0,0,0
6,34,1840,172,0,0,0,0,0
6,32,1846,175,0,0,0,0,0
6,27,1846,178,0,0,0,0,0
6,29,1837,152,0,0,0,0,0
6,41,1840,168,0,0,0,0,0
6,39,1808,191,0,0,0,0,0
6,28,1840,164,0,0,0,0,0
6,35,1838,223,0,0,0,0,0
6,40,1883,177,0,0,0,0,0
6,42,1819,201,0,0,0,0,0
6,43,1828,170,0,0,0,0,0
6,47,1843,163,0,0,0,0,0
6,37,1886,182,0,0,0,0,0
6,36,1853,162,0,0,0,0,0
6,49,1815,151,0,0,0,0,0
6,55,1837,170,0,0,0,0,0
6,48,1876,164,0,0,0,0,0
6,50,1823,166,0,0,0,0,0
6,44,1819,167,0,0,0,0,0
6,45,1833,181,0,0,0,0,0
6,57,1854,166,0,0,0,0,0
6,52,1833,174,0,0,0,0,0
6,56,1849,188,0,0,0,0,0
6,64,1834,180,0,0,0,0,0
6,51,1839,163,0,0,0,0,0
6,62,1833,194,0,0,0,0,0
6,63,1835,150,0,0,0,0,0
6,65,1798,183,0,0,0,0,0
6,74,1844,143,0,0,0,0,0
6,78,1830,146,0,0,0,0,0
6,66,1853,177,0,0,0,0,0
6,54,1849,191,0,0,0,0,0
6,72,1843,185,0,0,0,0,0
6,79,1844,174,0,0,0,0,0
6,77,1799,179,0,0,0,0,0
6,71,1840,169,0,0,0,0,0
6,83,1864,179,0,0,0,0,0
6,82,1868,164,0,0,0,0,0
6,75,1853,202,0,0,0,0,0
6,85,1856,163,0,0,0,0,0
6,84,1917,187,0,0,0,0,0
6,87,1843,171,0,0,0,0,0
6,92,1838,159,0,0,0,0,0
6,94,1855,162,0,0,0,0,0
6,86,1863,214,0,0,0,0,0
6,88,1829,179,0,0,0,0,0
6,89,1824,167,0,0,0,0,0
6,90,1849,173,0,0,0,0,0
6,95,1855,195,0,0,0,0,0
6,97,1835,163,0,0,0,0,0
6,59,1837,229,0,0,0,0,0
6,100,1820,288,0,0,0,0,0
6,61,1596,153,0,0,0,0,0
6,58,1592,153,0,0,0,0,0
6,53,1610,171,0,0,0,0,0
6,70,1601,162,0,0,0,0,0
6,68,1618,184,0,0,0,0,0
6,46,277,59,0,0,0,0,0
6,69,1612,166,0,0,0,0,0
6,80,1600,142,0,0,0,0,0
6,73,1617,162,0,0,0,0,0
6,81,1598,162,0,0,0,0,0
6,93,1593,167,0,0,0,0,0
6,99,1602,144,0,0,0,0,0
6,60,1593,175,0,0,0,0,0
6,91,1592,198,0,0,0,0,0
6,76,1611,182,0,0,0,0,0
6,67,2120,246,0,0,0,0,0
6,96,1633,168,0,0,0,0,0
6,98,1596,172,0,0,0,0,0
7,19,283,50,0,0,0,0,0
7,1,281,42,0,0,0,0,0
7,7,283,56,0,0,0,0,0
7,6,282,53,0,0,0,0,0
7,2,285,58,0,0,0,0,0
7,4,280,74,0,0,0,0,0
7,29,280,64,0,0,0,0,0
7,31,279,69,0,0,0,0,0
7,27,280,59,0,0,0,0,0
7,3,281,72,0,0,0,0,0
7,23,281,53,0,0,0,0,0
7,9,280,58,0,0,0,0,0
7,14,283,48,0,0,0,0,0
7,5,281,66,0,0,0,0,0
7,10,275,57,0,0,0,0,0
7,28,279,37,0,0,0,0,0
7,12,282,61,0,0,0,0,0
7,36,280,48,0,0,0,0,0
7,33,281,61,0,0,0,0,0
7,8,279,65,0,0,0,0,0
7,30,277,53,0,0,0,0,0
7,11,282,66,0,0,0,0,0
7,40,282,83,0,0,0,0,0
7,20,1799,182,0,0,0,0,0
7,15,278,47,0,0,0,0,0
7,13,277,71,0,0,0,0,0
7,17,279,53,0,0,0,0,0
7,16,280,51,0,0,0,0,0
7,18,281,49,0,0,0,0,0
7,74,280,39,0,0,0,0,0
7,47,281,39,0,0,0,0,0
7,94,284,40,0,0,0,0,0
7,21,280,43,0,0,0,0,0
7,83,280,43,0,0,0,0,0
7,22,281,51,0,0,0,0,0
7,66,279,44,0,0,0,0,0
7,62,281,45,0,0,0,0,0
7,56,280,45,0,0,0,0,0
7,90,280,45,0,0,0,0,0
7,59,279,49,0,0,0,0,0
7,86,284,49,0,0,0,0,0
7,97,281,49,0,0,0,0,0
7,48,285,51,0,0,0,0,0
7,32,280,53,0,0,0,0,0
7,98,279,51,0,0,0,0,0
7,53,277,52,0,0,0,0,0
7,63,279,53,0,0,0,0,0
7,45,279,60,0,0,0,0,0
7,84,285,54,0,0,0,0,0
7,51,280,54,0,0,0,0,0
7,75,283,54,0,0,0,0,0
7,52,280,54,0,0,0,0,0
7,55,280,55,0,0,0,0,0
7,81,278,55,0,0,0,0,0
7,92,280,54,0,0,0,0,0
7,67,281,55,0,0,0,0,0
7,71,279,55,0,0,0,0,0
7,57,284,56,0,0,0,0,0
7,39,277,59,0,0,0,0,0
7,49,278,58,0,0,0,0,0
7,89,282,56,0,0,0,0,0
