step,agent_id,input_tokens,output_tokens,total_errors,connection_errors,openai_errors,timeout_errors,other_errors
1,27,4993,752,0,0,0,0,0
1,26,4792,692,0,0,0,0,0
1,29,311,57,0,0,0,0,0
1,38,1805,122,0,0,0,0,0
1,32,310,49,0,0,0,0,0
1,16,311,44,0,0,0,0,0
1,34,1715,130,0,0,0,0,0
1,40,1967,138,0,0,0,0,0
1,20,1958,143,0,0,0,0,0
1,50,1955,130,0,0,0,0,0
1,36,311,46,0,0,0,0,0
1,54,1970,144,0,0,0,0,0
1,46,1978,134,0,0,0,0,0
1,35,5007,669,0,0,0,0,0
1,44,1797,147,0,0,0,0,0
1,37,311,71,0,0,0,0,0
1,58,1993,171,0,0,0,0,0
1,51,1969,113,0,0,0,0,0
1,33,309,39,0,0,0,0,0
1,41,1978,131,0,0,0,0,0
1,55,1965,127,0,0,0,0,0
1,52,1978,188,0,0,0,0,0
1,69,2020,175,0,0,0,0,0
1,79,1959,121,0,0,0,0,0
1,93,1969,113,0,0,0,0,0
1,67,1961,154,0,0,0,0,0
1,99,1965,125,0,0,0,0,0
1,42,1724,151,0,0,0,0,0
1,47,309,62,0,0,0,0,0
1,62,2009,134,0,0,0,0,0
1,43,1706,140,0,0,0,0,0
1,92,1960,175,0,0,0,0,0
1,88,1970,147,0,0,0,0,0
1,73,1966,139,0,0,0,0,0
1,86,1975,116,0,0,0,0,0
1,49,1701,147,0,0,0,0,0
1,56,1705,155,0,0,0,0,0
1,59,309,31,0,0,0,0,0
1,63,1737,157,0,0,0,0,0
1,80,1966,136,0,0,0,0,0
1,61,1684,135,0,0,0,0,0
1,72,1697,167,0,0,0,0,0
1,68,1740,156,0,0,0,0,0
1,97,1728,163,0,0,0,0,0
1,70,1688,139,0,0,0,0,0
1,31,5014,606,0,0,0,0,0
1,64,1735,175,0,0,0,0,0
1,94,1969,115,0,0,0,0,0
1,45,311,66,0,0,0,0,0
1,53,4756,667,0,0,0,0,0
1,57,1704,139,0,0,0,0,0
1,65,1729,199,0,0,0,0,0
1,76,311,49,0,0,0,0,0
1,48,308,76,0,0,0,0,0
1,85,311,48,0,0,0,0,0
1,71,310,62,0,0,0,0,0
1,100,4962,624,0,0,0,0,0
1,60,4995,730,0,0,0,0,0
1,77,1979,150,0,0,0,0,0
1,75,4963,590,0,0,0,0,0
1,96,312,37,0,0,0,0,0
1,81,4965,801,0,0,0,0,0
1,74,311,67,0,0,0,0,0
1,90,4918,657,0,0,0,0,0
1,66,311,68,0,0,0,0,0
1,98,1713,149,0,0,0,0,0
1,89,4711,725,0,0,0,0,0
1,82,311,49,0,0,0,0,0
1,84,1730,161,0,0,0,0,0
1,87,311,48,0,0,0,0,0
1,78,313,60,0,0,0,0,0
1,95,1705,140,0,0,0,0,0
1,83,310,70,0,0,0,0,0
1,91,314,78,0,0,0,0,0
2,1,311,40,0,0,0,0,0
2,4,310,31,0,0,0,0,0
2,6,309,57,0,0,0,0,0
2,3,310,56,0,0,0,0,0
2,9,2009,176,0,0,0,0,0
2,5,311,48,0,0,0,0,0
2,11,310,53,0,0,0,0,0
2,2,313,42,0,0,0,0,0
2,7,311,38,0,0,0,0,0
2,8,1707,130,0,0,0,0,0
2,13,1952,157,0,0,0,0,0
2,15,1993,181,0,0,0,0,0
2,12,316,52,0,0,0,0,0
2,10,311,84,0,0,0,0,0
2,16,311,50,0,0,0,0,0
2,14,4897,623,0,0,0,0,0
2,21,311,67,0,0,0,0,0
2,18,310,46,0,0,0,0,0
2,17,5082,784,0,0,0,0,0
2,28,2045,149,0,0,0,0,0
2,20,311,69,0,0,0,0,0
2,24,1737,157,0,0,0,0,0
2,22,312,58,0,0,0,0,0
2,30,1803,134,0,0,0,0,0
2,23,309,65,0,0,0,0,0
2,19,308,57,0,0,0,0,0
2,27,313,39,0,0,0,0,0
2,34,1977,163,0,0,0,0,0
2,26,4998,635,0,0,0,0,0
2,46,1959,129,0,0,0,0,0
2,51,1952,153,0,0,0,0,0
2,79,1955,125,0,0,0,0,0
2,67,1981,132,0,0,0,0,0
2,94,1953,163,0,0,0,0,0
2,73,2012,164,0,0,0,0,0
2,31,314,46,0,0,0,0,0
2,35,316,51,0,0,0,0,0
2,25,308,56,0,0,0,0,0
2,68,309,34,0,0,0,0,0
2,55,1801,136,0,0,0,0,0
2,58,309,37,0,0,0,0,0
2,77,1974,122,0,0,0,0,0
2,99,1956,147,0,0,0,0,0
2,66,311,42,0,0,0,0,0
2,36,311,50,0,0,0,0,0
2,29,311,67,0,0,0,0,0
2,56,310,34,0,0,0,0,0
2,43,312,48,0,0,0,0,0
2,64,310,37,0,0,0,0,0
2,61,310,45,0,0,0,0,0
2,95,310,45,0,0,0,0,0
2,32,310,69,0,0,0,0,0
2,52,309,48,0,0,0,0,0
2,80,1730,164,0,0,0,0,0
2,41,311,47,0,0,0,0,0
2,59,309,52,0,0,0,0,0
2,45,311,55,0,0,0,0,0
2,87,311,44,0,0,0,0,0
2,54,310,44,0,0,0,0,0
2,76,311,53,0,0,0,0,0
2,82,311,52,0,0,0,0,0
2,100,316,42,0,0,0,0,0
2,98,309,53,0,0,0,0,0
2,71,310,57,0,0,0,0,0
2,96,312,54,0,0,0,0,0
2,60,315,57,0,0,0,0,0
2,33,309,67,0,0,0,0,0
2,65,309,56,0,0,0,0,0
2,97,309,51,0,0,0,0,0
2,40,4936,747,0,0,0,0,0
2,74,4846,661,0,0,0,0,0
2,44,4973,612,0,0,0,0,0
2,37,311,70,0,0,0,0,0
2,39,310,65,0,0,0,0,0
2,86,4943,667,0,0,0,0,0
2,50,4920,642,0,0,0,0,0
2,81,314,68,0,0,0,0,0
2,88,4927,634,0,0,0,0,0
2,49,310,56,0,0,0,0,0
2,72,311,33,0,0,0,0,0
2,53,4671,783,0,0,0,0,0
2,83,310,72,0,0,0,0,0
2,84,308,69,0,0,0,0,0
2,78,313,70,0,0,0,0,0
2,75,314,75,0,0,0,0,0
2,93,309,64,0,0,0,0,0
2,69,315,65,0,0,0,0,0
2,62,313,74,0,0,0,0,0
2,57,310,40,0,0,0,0,0
2,92,310,79,0,0,0,0,0
2,48,308,44,0,0,0,0,0
2,89,4918,590,0,0,0,0,0
2,63,310,66,0,0,0,0,0
2,47,309,72,0,0,0,0,0
2,91,314,43,0,0,0,0,0
2,85,311,45,0,0,0,0,0
2,90,312,66,0,0,0,0,0
2,42,308,57,0,0,0,0,0
2,70,312,76,0,0,0,0,0
2,38,4931,617,0,0,0,0,0
3,6,309,37,0,0,0,0,0
3,4,310,31,0,0,0,0,0
3,7,311,57,0,0,0,0,0
3,9,313,42,0,0,0,0,0
3,1,311,68,0,0,0,0,0
3,11,310,61,0,0,0,0,0
3,2,313,74,0,0,0,0,0
3,8,313,55,0,0,0,0,0
3,3,310,73,0,0,0,0,0
3,5,311,52,0,0,0,0,0
3,13,1800,114,0,0,0,0,0
3,14,314,47,0,0,0,0,0
3,12,316,57,0,0,0,0,0
3,16,311,47,0,0,0,0,0
3,10,311,70,0,0,0,0,0
3,20,311,38,0,0,0,0,0
3,15,309,52,0,0,0,0,0
3,19,308,57,0,0,0,0,0
3,18,310,45,0,0,0,0,0
3,22,312,36,0,0,0,0,0
3,21,311,30,0,0,0,0,0
3,17,316,82,0,0,0,0,0
3,23,309,73,0,0,0,0,0
3,25,308,38,0,0,0,0,0
3,26,318,58,0,0,0,0,0
3,24,312,42,0,0,0,0,0
3,46,1963,136,0,0,0,0,0
3,82,1999,147,0,0,0,0,0
3,85,1777,160,0,0,0,0,0
3,51,1961,123,0,0,0,0,0
3,79,1966,135,0,0,0,0,0
3,89,1956,128,0,0,0,0,0
3,77,1943,164,0,0,0,0,0
3,99,1997,191,0,0,0,0,0
3,29,1716,166,0,0,0,0,0
3,28,311,100,0,0,0,0,0
3,43,312,33,0,0,0,0,0
3,33,309,34,0,0,0,0,0
3,75,314,31,0,0,0,0,0
3,93,309,32,0,0,0,0,0
3,39,310,37,0,0,0,0,0
3,80,309,34,0,0,0,0,0
3,68,309,34,0,0,0,0,0
3,32,310,47,0,0,0,0,0
3,62,313,30,0,0,0,0,0
3,36,311,41,0,0,0,0,0
3,41,311,41,0,0,0,0,0
3,76,1703,148,0,0,0,0,0
3,50,313,32,0,0,0,0,0
3,81,314,38,0,0,0,0,0
3,95,310,39,0,0,0,0,0
3,74,311,39,0,0,0,0,0
3,48,1712,130,0,0,0,0,0
3,45,311,40,0,0,0,0,0
3,52,309,40,0,0,0,0,0
3,56,310,42,0,0,0,0,0
3,71,1681,170,0,0,0,0,0
3,67,308,42,0,0,0,0,0
3,42,308,47,0,0,0,0,0
3,37,1731,183,0,0,0,0,0
3,49,310,44,0,0,0,0,0
3,58,309,44,0,0,0,0,0
3,53,1728,142,0,0,0,0,0
3,40,312,48,0,0,0,0,0
3,94,310,46,0,0,0,0,0
3,57,310,40,0,0,0,0,0
3,87,1734,138,0,0,0,0,0
3,44,314,48,0,0,0,0,0
3,59,309,50,0,0,0,0,0
3,83,1715,139,0,0,0,0,0
3,61,310,51,0,0,0,0,0
3,91,1736,149,0,0,0,0,0
3,100,316,50,0,0,0,0,0
3,96,312,51,0,0,0,0,0
3,31,314,66,0,0,0,0,0
3,38,314,57,0,0,0,0,0
3,72,311,54,0,0,0,0,0
3,78,313,57,0,0,0,0,0
3,34,5015,783,0,0,0,0,0
3,73,309,50,0,0,0,0,0
3,92,310,59,0,0,0,0,0
3,90,312,59,0,0,0,0,0
3,84,308,51,0,0,0,0,0
3,70,312,62,0,0,0,0,0
3,63,310,62,0,0,0,0,0
3,64,310,62,0,0,0,0,0
3,27,313,99,0,0,0,0,0
3,97,309,65,0,0,0,0,0
3,30,5109,783,0,0,0,0,0
3,35,316,64,0,0,0,0,0
3,86,314,71,0,0,0,0,0
3,88,314,69,0,0,0,0,0
3,54,310,68,0,0,0,0,0
3,55,5063,633,0,0,0,0,0
3,98,309,64,0,0,0,0,0
3,65,309,76,0,0,0,0,0
3,60,315,75,0,0,0,0,0
3,47,309,68,0,0,0,0,0
3,69,315,93,0,0,0,0,0
3,66,311,211,0,0,0,0,0
4,3,310,30,0,0,0,0,0
4,7,311,47,0,0,0,0,0
4,2,313,56,0,0,0,0,0
4,8,313,67,0,0,0,0,0
4,41,311,64,0,0,0,0,0
4,28,311,60,0,0,0,0,0
4,22,312,56,0,0,0,0,0
4,13,5118,825,0,0,0,0,0
4,6,309,38,0,0,0,0,0
4,38,314,51,0,0,0,0,0
4,39,310,43,0,0,0,0,0
4,26,318,61,0,0,0,0,0
4,4,310,40,0,0,0,0,0
4,31,314,62,0,0,0,0,0
4,40,312,31,0,0,0,0,0
4,37,309,68,0,0,0,0,0
4,10,311,67,0,0,0,0,0
4,5,311,61,0,0,0,0,0
4,50,313,44,0,0,0,0,0
4,27,313,65,0,0,0,0,0
4,43,312,40,0,0,0,0,0
4,25,308,55,0,0,0,0,0
4,16,311,37,0,0,0,0,0
4,48,1960,134,0,0,0,0,0
4,18,310,41,0,0,0,0,0
4,42,1964,156,0,0,0,0,0
4,46,2054,166,0,0,0,0,0
4,1,311,39,0,0,0,0,0
4,34,314,36,0,0,0,0,0
4,51,2010,165,0,0,0,0,0
4,20,311,30,0,0,0,0,0
4,44,314,37,0,0,0,0,0
4,14,314,40,0,0,0,0,0
4,24,312,39,0,0,0,0,0
4,32,310,40,0,0,0,0,0
4,47,1732,154,0,0,0,0,0
4,53,308,51,0,0,0,0,0
4,29,309,67,0,0,0,0,0
4,36,311,46,0,0,0,0,0
4,12,316,50,0,0,0,0,0
4,77,1958,124,0,0,0,0,0
4,33,309,84,0,0,0,0,0
4,82,311,35,0,0,0,0,0
4,15,309,55,0,0,0,0,0
4,30,318,59,0,0,0,0,0
4,11,310,65,0,0,0,0,0
4,9,313,58,0,0,0,0,0
4,45,311,64,0,0,0,0,0
4,35,316,59,0,0,0,0,0
4,17,316,71,0,0,0,0,0
4,19,308,66,0,0,0,0,0
4,89,1955,144,0,0,0,0,0
4,74,311,38,0,0,0,0,0
4,56,310,43,0,0,0,0,0
4,61,310,47,0,0,0,0,0
4,52,309,43,0,0,0,0,0
4,59,309,44,0,0,0,0,0
4,70,312,46,0,0,0,0,0
4,49,310,62,0,0,0,0,0
4,60,315,42,0,0,0,0,0
4,54,310,65,0,0,0,0,0
4,55,315,62,0,0,0,0,0
4,21,311,75,0,0,0,0,0
4,73,309,45,0,0,0,0,0
4,71,309,59,0,0,0,0,0
4,72,311,46,0,0,0,0,0
4,57,310,48,0,0,0,0,0
4,58,309,49,0,0,0,0,0
4,76,311,40,0,0,0,0,0
4,78,313,34,0,0,0,0,0
4,81,314,35,0,0,0,0,0
4,63,310,36,0,0,0,0,0
4,68,309,70,0,0,0,0,0
4,64,310,42,0,0,0,0,0
4,23,309,88,0,0,0,0,0
4,98,309,30,0,0,0,0,0
4,66,311,43,0,0,0,0,0
4,91,313,42,0,0,0,0,0
4,85,1731,165,0,0,0,0,0
4,62,313,59,0,0,0,0,0
4,69,315,46,0,0,0,0,0
4,93,309,46,0,0,0,0,0
4,79,312,51,0,0,0,0,0
4,83,312,52,0,0,0,0,0
4,96,312,42,0,0,0,0,0
4,92,310,50,0,0,0,0,0
4,99,311,40,0,0,0,0,0
4,94,310,50,0,0,0,0,0
4,67,308,34,0,0,0,0,0
4,75,314,71,0,0,0,0,0
4,80,309,31,0,0,0,0,0
4,97,309,47,0,0,0,0,0
4,90,312,64,0,0,0,0,0
4,87,308,40,0,0,0,0,0
4,84,308,78,0,0,0,0,0
4,65,309,69,0,0,0,0,0
4,88,314,82,0,0,0,0,0
4,86,314,90,0,0,0,0,0
4,95,310,49,0,0,0,0,0
4,100,316,79,0,0,0,0,0
5,4,310,38,0,0,0,0,0
5,5,311,55,0,0,0,0,0
5,1,311,30,0,0,0,0,0
5,6,309,49,0,0,0,0,0
5,3,310,52,0,0,0,0,0
5,2,313,44,0,0,0,0,0
5,8,313,55,0,0,0,0,0
5,10,311,39,0,0,0,0,0
5,9,313,64,0,0,0,0,0
5,14,314,31,0,0,0,0,0
5,22,312,28,0,0,0,0,0
5,15,309,62,0,0,0,0,0
5,11,310,70,0,0,0,0,0
5,13,316,46,0,0,0,0,0
5,16,311,29,0,0,0,0,0
5,7,311,59,0,0,0,0,0
5,12,316,64,0,0,0,0,0
5,18,310,62,0,0,0,0,0
5,17,316,86,0,0,0,0,0
5,24,312,63,0,0,0,0,0
5,20,311,42,0,0,0,0,0
5,19,308,65,0,0,0,0,0
5,25,308,60,0,0,0,0,0
5,23,309,52,0,0,0,0,0
5,77,1984,145,0,0,0,0,0
5,36,311,38,0,0,0,0,0
5,28,311,29,0,0,0,0,0
5,21,311,71,0,0,0,0,0
5,56,310,24,0,0,0,0,0
5,26,318,64,0,0,0,0,0
5,61,310,28,0,0,0,0,0
5,31,314,60,0,0,0,0,0
5,89,309,31,0,0,0,0,0
5,53,308,33,0,0,0,0,0
5,43,312,35,0,0,0,0,0
5,39,310,36,0,0,0,0,0
5,94,310,34,0,0,0,0,0
5,27,313,45,0,0,0,0,0
5,37,309,39,0,0,0,0,0
5,30,318,41,0,0,0,0,0
5,33,309,61,0,0,0,0,0
5,65,309,38,0,0,0,0,0
5,82,311,38,0,0,0,0,0
5,71,309,39,0,0,0,0,0
5,64,310,40,0,0,0,0,0
5,58,309,41,0,0,0,0,0
5,97,309,40,0,0,0,0,0
5,55,315,42,0,0,0,0,0
5,67,308,43,0,0,0,0,0
5,29,309,46,0,0,0,0,0
5,79,312,45,0,0,0,0,0
5,100,316,44,0,0,0,0,0
5,38,314,51,0,0,0,0,0
5,93,309,41,0,0,0,0,0
5,68,309,47,0,0,0,0,0
5,87,308,48,0,0,0,0,0
5,85,311,48,0,0,0,0,0
5,75,314,49,0,0,0,0,0
5,66,311,48,0,0,0,0,0
5,40,312,54,0,0,0,0,0
5,44,314,50,0,0,0,0,0
5,81,314,53,0,0,0,0,0
5,34,314,61,0,0,0,0,0
5,74,311,52,0,0,0,0,0
5,98,309,53,0,0,0,0,0
5,32,310,62,0,0,0,0,0
5,73,309,53,0,0,0,0,0
5,59,309,48,0,0,0,0,0
5,92,310,57,0,0,0,0,0
5,96,312,57,0,0,0,0,0
5,72,311,58,0,0,0,0,0
5,60,315,57,0,0,0,0,0
5,95,310,50,0,0,0,0,0
5,52,309,58,0,0,0,0,0
5,57,310,59,0,0,0,0,0
5,86,314,51,0,0,0,0,0
5,99,311,60,0,0,0,0,0
5,70,312,61,0,0,0,0,0
5,47,309,62,0,0,0,0,0
5,84,308,65,0,0,0,0,0
5,46,312,64,0,0,0,0,0
5,51,312,63,0,0,0,0,0
5,83,312,65,0,0,0,0,0
5,35,316,66,0,0,0,0,0
5,54,310,68,0,0,0,0,0
5,63,310,66,0,0,0,0,0
5,88,314,69,0,0,0,0,0
5,90,312,68,0,0,0,0,0
5,48,309,71,0,0,0,0,0
5,76,4966,566,0,0,0,0,0
5,62,313,73,0,0,0,0,0
5,91,313,74,0,0,0,0,0
5,49,310,76,0,0,0,0,0
5,41,311,70,0,0,0,0,0
5,50,313,66,0,0,0,0,0
5,78,313,79,0,0,0,0,0
5,42,310,72,0,0,0,0,0
5,45,311,91,0,0,0,0,0
5,69,315,79,0,0,0,0,0
5,80,309,85,0,0,0,0,0
6,6,309,39,0,0,0,0,0
6,4,310,27,0,0,0,0,0
6,5,311,42,0,0,0,0,0
6,3,310,67,0,0,0,0,0
6,11,310,43,0,0,0,0,0
6,2,313,78,0,0,0,0,0
6,7,311,70,0,0,0,0,0
6,1,311,84,0,0,0,0,0
6,9,313,39,0,0,0,0,0
6,8,313,50,0,0,0,0,0
6,10,311,61,0,0,0,0,0
6,12,316,63,0,0,0,0,0
6,15,309,50,0,0,0,0,0
6,16,311,42,0,0,0,0,0
6,14,314,70,0,0,0,0,0
6,19,308,39,0,0,0,0,0
6,18,310,54,0,0,0,0,0
6,13,316,77,0,0,0,0,0
6,20,311,49,0,0,0,0,0
6,21,311,42,0,0,0,0,0
6,17,316,91,0,0,0,0,0
6,23,309,65,0,0,0,0,0
6,24,312,52,0,0,0,0,0
6,22,312,43,0,0,0,0,0
6,39,310,33,0,0,0,0,0
6,40,312,66,0,0,0,0,0
6,33,1964,132,0,0,0,0,0
6,36,2005,196,0,0,0,0,0
6,59,1793,178,0,0,0,0,0
6,27,313,53,0,0,0,0,0
6,28,311,42,0,0,0,0,0
6,53,1983,172,0,0,0,0,0
6,25,308,57,0,0,0,0,0
6,97,309,31,0,0,0,0,0
6,58,309,33,0,0,0,0,0
6,30,318,39,0,0,0,0,0
6,38,314,37,0,0,0,0,0
6,57,310,29,0,0,0,0,0
6,80,309,29,0,0,0,0,0
6,75,314,34,0,0,0,0,0
6,92,310,34,0,0,0,0,0
6,76,312,35,0,0,0,0,0
6,34,314,39,0,0,0,0,0
6,60,315,37,0,0,0,0,0
6,78,1702,150,0,0,0,0,0
6,74,311,37,0,0,0,0,0
6,79,312,38,0,0,0,0,0
6,47,309,39,0,0,0,0,0
6,95,310,39,0,0,0,0,0
6,41,311,54,0,0,0,0,0
6,45,311,36,0,0,0,0,0
6,94,310,36,0,0,0,0,0
6,56,310,44,0,0,0,0,0
6,99,311,39,0,0,0,0,0
6,63,310,46,0,0,0,0,0
6,90,312,46,0,0,0,0,0
6,65,309,46,0,0,0,0,0
6,44,314,49,0,0,0,0,0
6,32,310,51,0,0,0,0,0
6,85,311,48,0,0,0,0,0
6,82,311,48,0,0,0,0,0
6,98,309,50,0,0,0,0,0
6,50,313,51,0,0,0,0,0
6,71,309,50,0,0,0,0,0
6,70,312,47,0,0,0,0,0
6,55,315,53,0,0,0,0,0
6,46,312,54,0,0,0,0,0
6,66,1742,173,0,0,0,0,0
6,42,5025,523,0,0,0,0,0
6,49,310,55,0,0,0,0,0
6,67,308,49,0,0,0,0,0
6,52,309,52,0,0,0,0,0
6,29,309,71,0,0,0,0,0
6,35,316,60,0,0,0,0,0
6,93,309,56,0,0,0,0,0
6,73,309,52,0,0,0,0,0
6,86,314,59,0,0,0,0,0
6,68,309,60,0,0,0,0,0
6,100,316,59,0,0,0,0,0
6,81,314,59,0,0,0,0,0
6,96,1734,184,0,0,0,0,0
6,31,314,65,0,0,0,0,0
6,69,315,63,0,0,0,0,0
6,62,313,63,0,0,0,0,0
6,83,312,65,0,0,0,0,0
6,61,310,57,0,0,0,0,0
6,51,312,65,0,0,0,0,0
6,64,310,60,0,0,0,0,0
6,89,309,69,0,0,0,0,0
6,87,308,60,0,0,0,0,0
6,88,314,74,0,0,0,0,0
6,54,310,72,0,0,0,0,0
6,77,5238,818,0,0,0,0,0
6,91,313,74,0,0,0,0,0
6,43,312,69,0,0,0,0,0
6,26,318,85,0,0,0,0,0
6,48,309,78,0,0,0,0,0
6,37,309,82,0,0,0,0,0
6,84,308,76,0,0,0,0,0
6,72,311,83,0,0,0,0,0
7,6,1964,136,0,0,0,0,0
7,5,1975,135,0,0,0,0,0
7,2,313,35,0,0,0,0,0
7,7,1973,134,0,0,0,0,0
7,1,311,33,0,0,0,0,0
7,4,310,46,0,0,0,0,0
7,3,310,64,0,0,0,0,0
7,11,310,54,0,0,0,0,0
7,12,1999,218,0,0,0,0,0
7,8,313,87,0,0,0,0,0
7,10,311,65,0,0,0,0,0
7,16,311,46,0,0,0,0,0
7,13,316,76,0,0,0,0,0
7,9,313,97,0,0,0,0,0
7,18,1740,170,0,0,0,0,0
7,15,309,55,0,0,0,0,0
7,14,314,74,0,0,0,0,0
7,22,1963,154,0,0,0,0,0
7,20,311,31,0,0,0,0,0
7,19,308,61,0,0,0,0,0
7,17,316,87,0,0,0,0,0
7,24,312,53,0,0,0,0,0
7,21,311,65,0,0,0,0,0
7,27,2006,179,0,0,0,0,0
7,23,309,50,0,0,0,0,0
7,35,1990,211,0,0,0,0,0
7,33,1955,138,0,0,0,0,0
7,69,2001,249,0,0,0,0,0
7,53,1995,176,0,0,0,0,0
7,41,1955,129,0,0,0,0,0
7,59,1998,166,0,0,0,0,0
7,39,1974,139,0,0,0,0,0
7,52,1991,164,0,0,0,0,0
7,28,311,47,0,0,0,0,0
7,25,308,67,0,0,0,0,0
7,34,314,34,0,0,0,0,0
7,26,318,74,0,0,0,0,0
7,48,309,27,0,0,0,0,0
7,90,1991,164,0,0,0,0,0
7,77,316,30,0,0,0,0,0
7,92,1960,143,0,0,0,0,0
7,60,315,37,0,0,0,0,0
7,36,311,36,0,0,0,0,0
7,78,312,38,0,0,0,0,0
7,74,311,38,0,0,0,0,0
7,44,314,42,0,0,0,0,0
7,51,312,33,0,0,0,0,0
7,58,1791,166,0,0,0,0,0
7,38,314,45,0,0,0,0,0
7,55,315,42,0,0,0,0,0
7,57,310,41,0,0,0,0,0
7,61,310,35,0,0,0,0,0
7,100,2007,192,0,0,0,0,0
7,67,308,43,0,0,0,0,0
7,72,311,44,0,0,0,0,0
7,32,310,76,0,0,0,0,0
7,30,318,51,0,0,0,0,0
